,Sample Name,Cт Mean,Category,Cт Mean actb,ΔCт Mean
0,19,24.09699249,CSD,23.00081635,1.0961761400000007
1,20,26.26528168,CSD,24.42808914,1.8371925400000002
2,17,23.72013664,CON,24.25633621,-0.5361995700000008
3,23,25.35005188,CSD,21.08235168,4.2677002
4,24,25.838870999999997,CSD,21.84843063,3.990440369999998
5,22,24.54668045,CON,21.63670731,2.9099731400000017
